1707.02282,nlo nr result anisotrop match condit result indistinguish suggest connect scheme anisotrop non equilibrium attractor mention introduct qgp gener urhic highli momentum space anisotrop despit larg momentum space anisotropi seemingli describ relativist dissip hydrodynam timescal onset hydrodynam behavior qgp dub “hydrodynamization” time scale dispar theori time scale shorter isotrop time [] recent year learn process hydrodynam driven dynam attractor vari bit depend model consid recent paper shown determin dynam attractor associ ahydro differ second order vhydro framework dnmr mueller israel stewart mi briefli review method obtain attractor equat ahydro demonstr provid best approxim true attractor determin exact solut boltzmann equat attractor
1707.02282,theori relativist viscou hydrodynam present work appli regim long hydrodynam attractor present effect non hydrodynam mode neglectednot present dai theori simul base rbrsss expect quantit applic second order hydrodynam close hydrodynam attractor section taken develop open possibl previous unimagin applic hydrodynam smaller system effect lead chang paradigm relativist nuclear collis [] suffici small scale non hydrodynam mode domin happen longer hydrodynam attractor fluid dynam broken calcul critic momentum fluid dynam break perform weak coupl kinet theori section ref strong coupl gaug graviti dualiti section ref result suggest fluid dynam break momenta exceed seven time local pseudo temperatur pseudo temperatur vari hydrodynam
1707.02282,conserv charg given sum nuclei minu valu emphas constrain late time limit uniqu choic set non interact qcd eigenst apart motiv peculiar empir properti qcd firebal non trivial properti choic help qcd eigenst time evolut given explicit action collid heavi ion gener intract moment time true quasi thermal quasi hydrodynam [] impli singl particl observ firebal time break behav thermal notat mean probabl calcul firebal probabl distribut quark gluon neglect entangl effect empir fact particl yield follow thermal descript indisput theoret understand quasi thermal quasi hydrodynam debat probabl form state time given trace project densiti matrix essenc argument qcd time revers
1707.02282,viscou hydrodynam crucial challeng applic viscou hydrodynam heavi ion collis despit success hydro model achiev flow observ particular recent experi small collid system valid viscou hydrodynam need examin onset hydrodynam topic scope present review shall briefli address context appli hydrodynam flow paradigm small collid system section detail discuss ref ref [] valu necessari reason predict nucleu nucleu collis rhic lhc energi smaller collid system hydro simul suggest hydrodynam model effect model develop gener densiti profil qgp fluctuat implement mont carlo simul inspir color glass pictur model glasma initi state energi densiti profil obtain solv gluon field evolut hand glauber model energi
1707.01083,seen chang input tend vanish deeper network pure combin implement fulli leverag bnn natur threshold keep small chang propag perform better real world applic scale larger network result area requir rang averag scale mge silicon energi consumpt img map network mop img—thi optim high qualiti imagenet classif network shufflenet requir [] fig show estim measur silicon area correspond synthes bnn fix variabl weight consid model larger input imag recept field higher complex convolut fulli connect layer gop img model present accur consid classif task current synthesi tool handl high complex design excess memori estim area occup bnn result larger area estim
1707.01083,matric multipl instead work author amazon introduct outstand predict perform deep neural network dnn come cost larg model size correspond comput ineffici hinder deploy mobil embed hardwar exampl precis resnet contain million paramet forward pass requir billion float point oper flop varieti method address issu propos recent includ architectur optim [] factor weight tensor prune weight reduc numer precis weight activ section detail overview paper choos reduc number multipl guid algorithm design principl design principl led fast algorithm past notabl strassen matrix multipl algorithm us instead multipl comput product matric requir oper multipli matric context deep neural network dnn design principl
1707.01083,comput effici hand success deploy cnn mobil platform smartphon devic hololen daydream drone requir small model size accommod limit devic memori low latenc maintain user engag led burgeon field research focus reduc model size infer time cnn minim accuraci loss approach field roughli fall categori categori exemplifi mobilenet squeezenet shufflenet [] densenet design novel network architectur exploit comput memori effici oper second categori quantiz weight activ cnn bit float point lower bit depth represent methodolog embrac approach ternari weight network twn binari neural network bnn xnor net focu investig despit abund current quantiz approach lack respect come trade latenc accuraci prior
1707.01083,level fig effect regardless metric pna algorithm show signific gain random baselin particular pna model higher perform step search term max mean perform addit fraction high perform model significantli greater us want ensembl good model result imagenet imag classif imagenet classif result mobil set model param mult add mobilenet shufflenet [] nasnet pnasnet imagenet classif result larg set model imag size param mult add resnext polynet dual path net squeez excit net nasnet pnasnet follow dblp journal corr zophvsl demonstr us learn cell appli imagenet classif conduct experi set mobil restrain represent power cnn input imag size limit number multipli add
1706.06083,neural network dnn classifi current demonstr excel perform vision task model work benign input recent work shown possibl small chang input imag drastic fool state art model adversari exampl bare perceiv human target creat desir label black box access classifi robust real object physic world phenomenon receiv tremend recent attent [] refer good reason classifi easili fool non perceiv nois pose secur threat real deploy second illustr best model make correct predict wrong reason relat interpret trust modern complex model import emerg topic typic method attack involv modifi pixel valu keep small distanc origin imag recent work shown small rotat spatial
1706.06083,input data kernel base classifi effect establish equival regular learn problem robust optim turn enabl approxim computation demand secur learn model game theoret on effici on base regular object function specif manner structur learn hybrid approach base regular gradient simul correspond attack recent propos improv secur deep network evas attack [] line defens evas attack base detect reject sampl suffici far train data featur space similarli defens discuss sect sampl usual refer blind spot evas point appear region featur space scarc popul train data region assign class classifi train substanti increas train loss practic simpl consequ stationar assumpt underli machin learn
1706.06083,input indistinguish natur data human caus state art classifi incorrect predict high confid turn input exist actual reliabl produc rais concern us neural network context reliabl depend secur matter long line work develop method train neural network model robust adversari exampl propos mechan subsequ shown vulner sophist attack recent demonstr [] robust optim approach known adversari train reliabl increas resili neural network classifi broad class adversari exampl kei element requir approach effect famili adversari perturb robust defin major challeng emerg context precis defin “right” class adversari perturb want model resili need captur rigor possibl mean perturb input “imperceptible” equival input “similar”
1706.06083,train classifi base linear program dualiti theori us dual problem techniqu repres linear program deep network similar propag network decent proof provid algorithm robust norm bound adversari attack small flaw method guarante detect adversari exampl non adversari exampl misclassifi addit difficult adjust solut complic network high complex algorithm madri work [] tri propos concret guarante robust model satisfi adapt train method major step involv specifi attack model rais natur saddl point formul result train network shown robust wide rang attack demonstr saddl point problem solv eventu reason time durat wai defens attach addit protect scheme exist neural network model metzen came
1706.06083,compar set known face imag face imag collect biometr expect recognit individu recent research establish possibl automat deduc addit inform individu face imag exampl inform person ag gender race health obtain soft biometr classifi gender classifi extract inform singl face imag extract soft biometr data refer attribut improv perform biometr [] rais privaci concern associ glean inform individu consent autom analysi potenti misus ag base gender base profil undermin us biometr applic given concern research discuss possibl identifi face imag prior store databas identif tremend applic surveil system irrevoc compromis biometr util face imag applic necessari retain biometr util face imag
1706.06083,loss function current set paramet manner similar choos search distribut random gaussian nois current imag evalu gradient search distribut yield follow varianc reduc gradient estim similarli emploi antithet sampl gener batch valu gener valu instead draw valu set optim empir shown improv perform ne final perform project gradient descent updat [] momentum base ne gradient estim ne finit differ closer inspect special case ne describ suggest altern view algorithm particular note antithet sampl gradient estim written follow repres direct deriv direct effect randomli drawn gaussian vector size known result vector nearli orthogon formal sai dimension space randomli sampl gaussian vector “extend”
1706.06083,imag adversari imag gener step basic iter method deep imag prior method run iter mean squar error fell relat work current delug recent work adversari attack defens common defens approach involv modifi train dataset classifi robust modifi network architectur increas robust perform defens distil idea adversari train connect robust optim [] lead fruit line defens attack carlini wagner differ wai overcom exist defens strategi approach defend adversari exampl leverag power gan gat trainer work lee us gener model perform adversari train differ wai work project rang gan magnet ap gan similar idea denois adversari nois gener model us differenti project method
1706.06083,ifd pca logit achiev success rate target attack shown figur iter train model poor perform benign adversari sampl resnet adv iter accuraci benign data shown tabl iter gradient estim attack finit differ cross entropi loss ifd xent achiev untarget attack success rate model lower adversari train model signific line observ [] iter adversari train need model larg capac effect highlight limit defens clear model capac need model us larg number paramet remark singl step iter variant gradient estim attack outperform black box attack achiev attack success rate close white box attack adversari train model attack clarifai real world requir carri gradient
1706.04965,trigger hlt trigger consid requir jet event rapid coverag cm detector trigger prescal highest threshold tabl show integr luminos trigger sampl rel effici trigger estim trigger lower threshold jet energi threshold trigger effici achiev region integr luminos trigger sampl consid analysi hlt threshold region particl reconstruct identifi particl flow algorithm [] us optim combin inform element cm detector jet reconstruct cluster lorentz vector candid infrar collinear safe anti cluster algorithm distanc paramet cluster perform packag techniqu charg hadron subtract remov track identifi origin addit interact neighbour bunch cross pileup averag number pileup interact observ data reconstruct jet requir energi correct account
1706.04965,quark process gener gener sampl interfac pythia fragment parton shower us cuetpm tune underli event detector respons simul simul sampl process reconstruct algorithm data signal sampl gener lead order mode follow procedur fragment parton shower simul event reconstruct background sampl reconstruct object event proce candid particl identifi particl flow algorithm [] us inform tracker calorimet muon system identifi candid charg neutral hadron photon electron muon charg particl track requir origin event primari vertex reconstruct vertex largest valu sum physic object squar transvers momentum physic object reconstruct return jet find algorithm track assign vertex input associ miss transvers momentum taken neg vector
1706.04965,electron ecal barrel electron endcap muon measur pseudorapid rang detect plane technolog drift tube cathod strip chamber resist plate chamber match muon track measur silicon tracker result rel transvers momentum resolut muon barrel better endcap resolut barrel better muon offlin analysi us reconstruct charg particl track candid particl flow algorithm [] event reconstruct stabl particl event electron muon photon charg neutral hadron reconstruct candid inform subdetector obtain optim determin direct energi type candid reconstruct jet miss transvers momentum detail descript cm detector definit coordin relev kinemat variabl ref simul signal background event signal event simul lead order mont carlo gener interfac
1706.04965,process nnpdf pdf set detector respons simul order model effect multipl interact event cross pileup gener minimum bia event ad simul data number extra multipl interact match agre rate observ data number pileup interact data estim measur bunch bunch instantan luminos total inelast cross section event select particl flow algorithm [] reconstruct identifi individu particl optim combin inform element cm detector energi photon directli obtain ecal measur correct zero suppress effect energi electron determin combin electron momentum primari interact vertex determin tracker energi correspond ecal cluster energi sum bremsstrahlung photon spatial compat origin electron track momentum muon obtain curvatur correspond track
1706.04965,reconstruct identif data select onlin trigger reli presenc high lepton lowest threshold lepton trigger electron muon correspond valu dilepton trigger electron muon trigger requir presenc electron muon baselin offlin select trigger effici nearli achiev includ singl lepton trigger threshold electron muon respect addit lepton trigger event reconstruct particl flow algorithm [] reconstruct identifi individu particl optimis combin inform element cm detector energi photon directli obtain ecal measur correct zero suppress effect electron determin combin electron momentum primari interact vertex determin tracker energi correspond ecal cluster total energi bremsstrahlung photon spatial compat origin electron track energi muon obtain curvatur correspond track energi
1706.04965,data sampl analys work collect high instantan luminos lead addit interact pileup produc bunch cross simul sampl includ effect pileup multipl interact match data averag number measur pileup interact beam cross data set detector respons simul packag result simul event reconstruct algorithm data experiment method event select particl flow algorithm [] event reconstruct inform subdetector cm detector combin reconstruct individu candid muon electron photon charg neutral hadron produc event offlin event select criteria requir presenc reconstruct isol lepton sign muon electron muon lead sublead lepton requir muon candid identifi charg particl track reconstruct muon compat track reconstruct central track muon candid
1706.04965,channel background event process descript fragment hadron simul sampl produc nnpdf parton distribut function pdf process cm detector model base reconstruct suit program collis data pileup effect taken account superimpos minimum bia event hard scatter interact simul sampl reweight match reconstruct vertex multipl distribut observ data particl flow event algorithm [] reconstruct identifi individu particl event base optim combin inform element cm detector energi photon directli obtain ecal measur correct zero suppress effect energi electron determin combin electron momentum primari interact vertex determin tracker energi correspond ecal cluster energi sum bremsstrahlung photon spatial compat origin electron track energi muon obtain curvatur
1706.04965,tungstat crystal electromagnet calorimet ecal brass scintil hadron calorimet hcal compos barrel endcap section forward calorimet extend pseudorapid coverag provid barrel endcap detector muon detect ga ioniz chamber embed steel flux return yoke outsid solenoid detail descript cm detector definit coordin relev kinemat variabl ref cm particl flow event algorithm [] reconstruct identifi individu particl optim combin inform element detector energi photon directli obtain ecal measur correct zero suppress effect energi muon obtain curvatur correspond track energi electron determin combin electron momentum primari interact vertex determin tracker energi correspond ecal cluster energi sum bremsstrahlung photon spatial compat origin electron track energi
1706.04965,crystal electromagnet calorimet ecal brass scintil hadron calorimet hcal track detector cover pseudorapid rang ecal hcal compos barrel endcap section cover forward calorimet extend coverag muon measur ga ioniz detector embed steel flux return yoke outsid solenoid detector nearli hermet permit accur measur individu particl reconstruct cm particl flow algorithm [] identifi photon charg hadron neutral hadron electron muon jet defin form cluster particl anti jet algorithm distanc paramet jet energi correct nonlinear respons detector account expect contribut neutral particl interact pileup quantiti reconstruct neg vector transvers momentum sum particl sum jet magnitud transvers momenta jet summat requir tracker volum minimum
1706.04965,effici typic track transvers momentum nonisol particl track resolut typic transvers longitudin impact paramet interact vertic reconstruct cluster track basi coordin point closest approach centr beam spot determinist anneal algorithm posit vertex estim adapt vertex fit resolut posit transvers plane beam axi global event reconstruct call particl flow event reconstruct [] consist reconstruct identifi individu particl optim combin subdetector inform process identif particl type photon electron muon charg hadron neutral hadron plai import role determin particl direct energi photon come neutral pion decai electron bremsstrahlung identifi ecal energi cluster link extrapol charg particl trajectori ecal electron come photon convers tracker materi
1706.04965,event multipl interact bunch cross pileup effect taken account simul sampl gener concurr minimum bia event simul sampl weight match pileup distribut observ data averag approxim interact bunch cross cm detector respons model event reconstruct global event reconstruct perform particl flow algorithm reconstruct identifi individu particl optim combin subdetector inform [] process identif particl type photon electron muon charg neutral hadron plai import role determin particl direct energi primari vertex event identifi reconstruct vertex largest valu sum physic object transvers momentum physic object return jet find algorithm appli charg track associ vertex plu correspond associ miss transvers momentum muon identifi track
1706.03762,multipli multipli number decim number number decim far albuquerqu new far albuquerqu new far albuquerqu new mexico fountain hill arizona mexico fountain hill arizona mexico fountain hill arizona arm warmer colder arm warmer colder arm warmer colder mouth temperatur mous temperatur mouth temperatur compar behavior la us multi head attent [] shown state art asr perform la mha model us encod attent head decod tabl show perform improv singl multi head attent la hypothesi multi head attent comput attent multipl point encod space come current predict ignor stream model wer mha chunk singl attent wer mha wer la understand loss perform
1706.03762,model singl neural network includ encod analog convent acoust model attend act align model decod analog languag model convent consid modif model structur optim process structur explor word piec model wpm appli machin translat recent speech rnn la compar graphem wpm la modest improv wpm explor incorpor multi head attent [] allow model learn attend multipl locat encod featur overal rel improv wer structur improv optim explor varieti strategi convent asr system benefit discrimin sequenc train optim criteria close relat wer present work explor train la model minim number expect word error mwer significantli improv perform second includ schedul sampl feed
1706.03762,input acoust output label context vector input decod previou label final decod layer produc set logit input softmax layer comput distribut set output label multi head attent attent mechan present work differ previou work import wai firstli replac dot product attent addit attent stabl secondli us multipl independ attent head [] allow model simultan attend multipl locat input utter significantli improv model perform specif denot recurr hidden state decod network predict label model emploi independ attent head comput attent valu individu attent valu transform soft attent weight softmax oper comput summari encod featur matric vector paramet model final overal context vector
1706.03762,word embed space token passag token question compar exact match featur embed encod soft align similar ident word summari token passag repres dimension vector token repres dimension vector differ dimens passag question layer differ bidirect lstm bilstm requir encod contextu inform introduc larg number addit paramet prevent emploi idea inspir [] us separ layer posit wise feed forward network ffn map passag question lexic encod number dimens defin note ffn fewer paramet compar bilstm obtain final lexicon embed token matrix word fact embed number dimens lead wai share paramet follow contextu layer experi set contextu encod layer passag question us context
1706.01812,einstein predict exist gravit wave gener time variat mass quadrupol moment sourc direct experiment detect extrem challeng wave remark small amplitud gravit radiat measur indirectli mid seventi past centuri context binari system precis centuri einstein theoret predict intern collabor scientist ligo scientif collabor virgo collabor report direct observ gravit wave [] direct wave signal detect independ ligo detector main featur point coalesc stellar black hole month later collabor abl perform second direct gravit wave measur allow better estim stellar black hole popul robust constraint possibl gener rel deviat recent american detector ligo scientif collabor european detector virgo collabor abl simultan perform
1706.01812,matter dark energi inflat natur fit quantum field theori particl physic nonetheless framework data usual interpret assumpt valid gener rel impli consequ cold dark matter cdm model current standard cosmolog model known accredit eleg theori gravit forc test solar scale recent detect gravit wave binari system brilliant confirm revolutionari predict [] describ dynam cosmic structur expans histori univers suppos exist dark matter dark energi dark matter particl remain unidentifi natur dark energi unknown addit cdm model paramet definit model present number problem non linear scale altern approach phenomenolog cosmic structur dark compon focus left hand einstein equat modifi graviti theori conform
1706.01812,black hole consid rapidli spin black hole surround equatori geometr slowli accret disk stationari axisymmetr analyt comput broaden electromagnet line emiss innermost disk resid near horizon region result independ detail disk model univers exampl critic behavior astronomi potenti observ current futur telescop introduct histor detect gravit wave black hole merger [] ligo usher new era data observ black hole astrophys compel experi event horizon telescop eht promis soon deliv close pictur black hole center galaxi propos experi athena ska lisa bring observ black hole astrophys qualit new level precis excit develop pose press question theorist exactli experi observ predict gravit wave
1706.01812,reduc order quadratur speed likelihood calcul paramet estim futur event explicitli demonstr robust parameter test show correctli indic consist theori valid check extent deviat constrain inform increas number detect combin final evalu sensit method possibl violat introduct twin advanc ligo observatori routin detect gravit wave signal coalesc binari black hole [] recent conjunct advanc virgo later decad worldwid gravit wave detector network extend japanes kagra follow ligo india cours year ten hundr binari black hole detect expect coalesc stellar mass binari black hole bbh ideal laboratori test genuin strong field dynam gener rel like pure spacetim event involv stronger curvatur shorter
1706.00428,final state consist exactli lepton exactli tag jet light flavor jet signific miss transvers energi result consid sum anti quark singl product simul signal background event tev lhc sherpa ufo interfac feynrul simul perform lead order qcd includ parton shower reconstruct anti jet reli fastjet us set parton distribut nnpdf [] quark mass set obtain realist identif effici includ fast detector simul delph characterist atla detector kinemat distribut signal process scalar mediat relev background miss transvers energi tmt signal emploi flavor scheme set factor scale check kinemat final state particl spectat jet ident flavor scheme dark sector color blind higher order
1706.00428,correct hard scatter matrix element comput lhc process includ singl doubl vector boson inclus jet dijet quark pair product alongsid progress process specif calcul autom nlo calcul advanc significantli order develop calcul higher order qcd correct equival progress determin parton distribut function pdf proton vital respect recent global pdf analys [] base nnlo qcd theori hand pdf analys includ qed weak effect determin photon pdf scarcer qed pdf set requir consist correct matrix element includ account effect photon initi subprocess inclus qed weak effect global pdf fit requir main modif firstli hard scatter matrix element correct effect relev impli take account
1706.00428,determin nuclear correct larg valu kinemat rang differ nuclear correct provid fix target measur ppb data sensit heavier quark flavor especi strang pdf provid import inform nuclear flavor decomposit improv inform nuclear correct lhc lead data help reduc proton pdf uncertainti present fix target nuclear data essenti distinguish individu flavor [] step incorpor new data npdf fit help separ disentangl issu flavor differenti nuclear correct
1706.00428,coupl constant model parameter boson lepton charg asymmetri forward backward asymmetri factor boson boson inclus product cross section boson time lepton branch ratio calcul fewz gener program reliabl program comparison gener investig good level total fiduci cross section predict perform born level pre qed fsr lepton base herapdf mmht nnpdf [] nnlo pdf model nnlo qcd defin fiduci region predict rate boson lepton requir gev figur illustr comparison measur total cross section left right theoret predict tev green band show compact muon selenoid cm group result includ systemat uncertainti yellow band present cm result quadratur sum report systemat luminos uncertainti comparison
1706.00428,catani seymour subtract term detail comput setup ref includ result contribut subprocess confirm particular quark finit contribut real jet product neglig us ctllo nlo ctnlo pdf respect order includ correspond definit strong coupl emploi correspond ctnlo error set explor pdf uncertainti compar predict gener pdf error set abm mmht nnpdf [] lepton pair invari mass follow relativist breit wigner distribut gev gev width given gev gev emploi diagon ckm matrix us real valu electroweak paramet light quark treat massless includ contribut real virtual quark expect percent level effect cross section loop matrix element jet comput lead color approxim precis level total
1706.00361,amplifi addit nois channel converg strongli uniformli origin channel limit ideal squeez detect simul definit strong uniform converg discuss precis statement converg continu variabl boson teleport protocol let begin recal gener definit strong uniform converg adopt slightli differ definit given order suit need present paper note equival origin definit shown [] let denot sequenc quantum channel complet posit trace preserv map accept input trace class oper act separ hilbert space output trace class oper act separ hilbert space sequenc converg strongli channel densiti oper act arbitrari auxiliari separ hilbert space follow limit hold infidel defin denot ident map auxiliari space quantum
1706.00361,set quantum channel oper norm metric set isometri continu question complet solv kretschmann schlingemann werner shown channel infimum isometri common stinespr represent channel diamond norm metric quantum channel wide finit dimens measur distinguish channel topolog converg gener diamond norm metric set infinit dimension quantum channel strong analysi real variat channel [] case natur us substanti weaker topolog strong converg set quantum channel defin famili seminorm converg sequenc channel channel topolog mean note present version kretschmann schlingemann werner result strong converg topolog set quantum channel state roughli speak strong converg sequenc quantum channel equival strong oper converg correspond sequenc select stinespr isometri
1706.00361,comment instanc directli compar comment wtb imposit energi constraint input carefulli consid simultan simul argument depend energi aspect gener doubl limit commut hold correct wai deal issu fix energi bound alphabet total number oper associ signal mode refer defin energi constrain diamond distanc arbitrari boson channel ident channel refer ref [] slightli differ definit energi constrain diamond norm appli energi constrain diamond distanc boson channel simul energi braunstein kimbl protocol defin error channel simul compact fix step propag error adapt protocol bound trace distanc actual output simul output protocol channel replac simul transmiss “peeling” argument exploit triangl inequ properti peel techniqu
1706.00361,degeneraci equival express sai projector eigenvalu finit rank hamiltonian simpli discret second later us von neumann entropi hamiltonian certain moment requir satisfi gibb hypothesi mean gibb state certain function defin characteris uniqu entropi maximis subject energi bound hamiltonian discret convers true differ hamiltonian distinguish denot gibb state clariti definit shirokov [] hermitian preserv map defin constrain diamond norm reason diamond norm supremum restrict pure state relat definit propos pirandola special case quantum harmon oscil slight differ energi photon number bound appli refer result norm equival shirokov properti prove follow particular applic mind chosen definit norm elementari properti note contain follow lemma
1705.09064,object recognit spam malwar detect surpris easili fool adversari exampl carefulli perturb input sampl aim mislead detect test time brought consider attent szegedi subsequ work show deep convolut neural network object recognit fool input imag perturb visual indistinguish manner increas number research paper start propos countermeasur mitig threat area vision [] paper subject publish arxiv year huge grow bodi work clearli fuel renew research field known adversari machin learn rais number misconcept secur properti learn algorithm evalu understood primari misconcept start date field adversari machin learn wrong start date implicitli acknowledg grow number recent paper area secur vision consid recent work
1705.09064,imag classifi train object far natur imag behav unexpect wai furthermor natur imag manifold low dimension noisi object reach small perturb high dimension harder learn paper critic assumpt gener model data work gener model explicit produc likelihood implicit model like gener adversari network method train neural network project imag manifold [] end end differenti easi attack us compress sens invers method instead given input imag classifi feed imag directli input classifi treat noisi measur true imag rang pre train gener solv minim problem close input imag feed classifi minim solv gradient descent make non differenti method project manifold thousand gradient step
1705.09064,built proactiv deep neural network robust adversari gener adversari exampl section discuss kind reactiv countermeasur adversari detect input reconstruct network verif kind proactiv countermeasur network distil adversari train classifi robustifi discuss ensembl method prevent adversari exampl tabl summar countermeasur summari countermeasur adversari exampl defens strategi repres studi reactiv adversari detect [] input reconstruct network verif proactiv network distil adversari train classifi robustifi network distil papernot network distil defend deep neural network adversari exampl network distil origin design reduc size deep neural network transfer knowledg larg network small figur probabl class produc dnn input train second dnn probabl class extract knowledg learn
1705.09064,network architectur increas robust perform defens distil idea adversari train connect robust optim lead fruit line defens attack carlini wagner differ wai overcom exist defens strategi approach defend adversari exampl leverag power gan gat trainer work lee us gener model perform adversari train differ wai work project rang gan magnet [] ap gan similar idea denois adversari nois gener model us differenti project method successfulli attack carlini wagner write paper relat submiss appear onlin close relat concurr work defensegan submit iclr propos similar method independ work current manuscript valid mnist discuss min max attack robust process deep imag prior method second
1705.07750,modal avail method achiev state art result benchmark includ tempor action detect pku mmd action classif ntu rgb relat work action classif tempor action detect field action classif rgb video studi vision commun decad previou work hand craft featur shown promis result deep convolut neural network domin approach recent year [] inspir progress action classif recent work tackl tempor action detect task previou work includ frame level slide window classif method propos base method end end singl pass framework success rgb video understand given rise seri studi action recognit differ modal specif avail depth sensor joint track algorithm extens research action
1705.07750,charad begin singl frame model us linear svm aggreg final layer activ singl frame ilsvrc pretrain resnet try follow normal kei middl frame show explain scene glimps mean featur vector time final fine tune model vlog test time averag evenli space locat us standard action recognit kinet pretrain rgb version [] class model state art train linear svm averag activ fine tune vlog note base architectur incept lower spatial resolut depth resnet result quantit result tabl fine tune improv result exhibit far larger gain compar resnet suggest larg domain gap kinet vlog object mainli textureless small on interact distinct motion bed
1705.07750,studi real world video contain multipl activ rare segment surveil system investig particularli multi event video past year end end learn method convolut neural network cnn obtain great success video analysi approach successfulli model frame local segment inform activ video singl rgb frame optic flow small number frame recent model [] develop captur longer term dynam frame end end model optim captur segment inform primari focu exist work mainli activ classif detect recent work activ detect end end model detect task work focu make better segment decis post process learn detail tempor structur context entir variabl length video basketbal video block
1705.07750,detect track effici pose estim video rohit girdhar georgia gkioxari lorenzo torresani manohar paluri tran robot institut carnegi mellon univers facebook dartmouth colleg paper address problem estim track human bodi keypoint complex multi person video propos extrem lightweight highli effect approach build latest advanc human detect video understand [] method oper stage keypoint estim frame short clip follow lightweight track gener keypoint predict link entir video frame level pose estim experi mask cnn propos extens model leverag tempor inform small clip gener robust frame predict conduct extens abl experi newli releas multi person video pose estim benchmark posetrack valid
1705.07263,class claim adversari imag cppn easili locat import featur chang output deep neural network like jsma imag evolutionari similar close relat categori interestingli cppn fool imag accept art contest accept rate figur adversari imag accept select art contest attack carlini wagner launch target attack defeat defens distil section accord studi [] attack effect exist adversari detect defens author modif base basic problem equat defin new object function wai distanc penalti term better optim author list seven exampl object function effect function evalu experi present softmax function constant control confid set second instead box constrain bfg minim perturb bfg attack method author
1705.07263,larger extent minimum requir evad detect us secur evalu curv describ necessari assess secur learn algorithm attack perturb input larger extent fact increas attack strength feasibl space modif input data draw complet secur evalu curv report evas rate increas input data perturb provid thorough understand secur wit work carlini wagner [] exploit similar idea recent defens propos minim perturb adversari exampl vulner high confid on stronger attack similar propos earlier work discuss sect domain malwar detect adversari exampl novel threat vulner learn base malwar detector evas clearli consolid issu interest avenu provid reliabl guarante secur neural network formal verif consid simpl
1705.07263,propos adversari attack includ jacobian base salienc map approach jsma carlini wagner attack univers perturb safeguard network adversari attack research focus approach adversari detect adversari defens method base adversari detect attempt detect adversari sampl pass network infer method extra effort design separ adversari detector risk fool attack recent carlini wagner [] show adversari detector ineffect bypass method base adversari defens aim improv network robust classifi adversari sampl correctli wai achiev robust simultan train network clean adversari sampl method stabl attack train ineffect differ attack preprocess input nullifi adversari effect wai defend network method focus modifi network topolog optim procedur adversari defens
1705.07263,adversari exampl input indistinguish natur data human caus state art classifi incorrect predict high confid turn input exist actual reliabl produc rais concern us neural network context reliabl depend secur matter long line work develop method train neural network model robust adversari exampl propos mechan subsequ shown vulner sophist attack [] recent demonstr robust optim approach known adversari train reliabl increas resili neural network classifi broad class adversari exampl kei element requir approach effect famili adversari perturb robust defin major challeng emerg context precis defin “right” class adversari perturb want model resili need captur rigor possibl mean perturb input “imperceptible” equival
1705.07263,method multipl instanc base model train jointli minim cross entropi loss addit loss term encourag model ensembl highli vari predict exampl sourc data distribut contrast studi ensembl distinct defens ensembl label input adversari littl consensu input method sensit undefend model non adversari random input perturb detect adversari exampl gener cifar [] attack method recent shown effect exist defens rest paper structur follow section simpl computation inexpens attack agnost ensembl learn method detect classifi adversari exampl section experiment evalu ensembl classifi train method adversari exampl gener fast gradient sign fg method basic iter method deepfool mnist cifar paper conclud summari approach idea
1705.07263,method deep imag prior method run iter mean squar error fell relat work current delug recent work adversari attack defens common defens approach involv modifi train dataset classifi robust modifi network architectur increas robust perform defens distil idea adversari train connect robust optim lead fruit line defens attack carlini wagner [] differ wai overcom exist defens strategi approach defend adversari exampl leverag power gan gat trainer work lee us gener model perform adversari train differ wai work project rang gan magnet ap gan similar idea denois adversari nois gener model us differenti project method successfulli attack carlini wagner write paper relat
1705.07263,perturb level uniformli sampl integ tabl detail consequ gather imag train set trainset prepar valid set extract imag imagenet train set imag class appli method describ size valid set valset differ test set need white box attack whitetestset white box attack defin paper call oblivi attack accord carlini wagner definit [] black box attack blacktestset obtain clean imag imagenet valid set imag class differ attack method whitetestset us attack target incv gener train imag blacktestset us attack base holdout model pre train incept incv gener train imag attack method conduct perturb level whitetestset blacktestset imag tabl detail adversari imag gener differ
1705.07204,recognit softwar construct adversari glass glass target construct imperson person custom attack face design fix orient mind recent evtimov evtimovrobust demonstr method construct stop sign misclassifi model print larg poster look like stop sign place sticker stop sign term defens substanti work increas adversari robust imag model small perturb input [] seen major prior work focus attack defend small impercept chang input work explor possibl attack longer restrict impercept chang construct attack attempt subtli transform exist item instead attack gener imag independ patch extrem salient neural network patch place field view classifi caus classifi output target class patch scene independ allow
1705.07204,amplifi larg perturb higher level represent call “error amplif effect lead wrong predict solv problem instead impos loss function pixel level set loss function denois minim differ level output target model induc perturb clean imag figur denois train loss function “high level represent guid denois hgd compar ensembl adversari train [] current state art method propos method follow advantag achiev higher accuraci defend white box black box attack slight decreas accuraci clean imag second requir train data train time interpret transfer differ target model valid perform hgd nip adversari exampl dataset hgd method significantli outperform method signific margin background relat work
